avg_len_man,crashes,n_RtI,n_emergency,prop_manual,prop_rejected_RtI,puddle_warnings,rock_warnings,skids,state_warnings,utility
4.681818181818182,1,31,0,0.1035175879396985,0.5441176470588235,81,1,1,261,0.27085427135678397
2.7142857142857144,0,10,0,0.019095477386934675,0.5833333333333334,25,5,0,274,0.3796984924623116
6.0,0,5,0,0.018090452261306532,0.4444444444444444,20,6,0,198,0.38040201005025126
4.375,0,26,0,0.07035175879396985,0.543859649122807,63,1,1,280,0.37447236180904525
5.636363636363637,2,36,0,0.12261306532663317,0.4626865671641791,79,1,2,263,0.1628140703517589
2.7,0,12,0,0.027135678391959798,0.7073170731707317,45,1,2,287,0.3612060301507538
4.833333333333333,0,18,0,0.05829145728643216,0.64,54,4,1,212,0.3699497487437186
6.095238095238095,3,30,0,0.12864321608040202,0.4,64,1,2,251,0.06201005025125634
1.375,0,8,0,0.011055276381909548,0.6,25,6,1,281,0.37185929648241217
6.1,1,31,0,0.12261306532663317,0.5921052631578947,95,1,3,239,0.2532663316582915
5.153846153846154,1,17,0,0.06733668341708543,0.6909090909090909,67,1,1,260,0.26934673366834183
4.944444444444445,0,31,2,0.08944723618090453,0.515625,75,1,2,217,0.3598994974874372
5.454545454545454,0,14,2,0.06030150753768844,0.5333333333333333,32,1,1,222,0.3717587939698493
4.125,0,10,0,0.033165829145728645,0.5238095238095238,23,1,0,248,0.3829145728643217
5.277777777777778,1,28,0,0.09547738693467336,0.4716981132075472,59,1,3,200,0.2559798994974875
4.777777777777778,0,16,1,0.04321608040201005,0.5,36,1,0,246,0.38231155778894477
4.75,0,23,0,0.0763819095477387,0.5964912280701754,61,1,1,239,0.37557788944723625
4.066666666666666,0,25,0,0.061306532663316586,0.5192307692307693,55,1,0,241,0.38432160804020105
4.333333333333333,0,30,0,0.0914572864321608,0.45454545454545453,66,1,2,295,0.3641206030150754
3.5,0,3,0,0.007035175879396985,0.5714285714285714,8,5,0,258,0.3790954773869347
4.529411764705882,0,27,0,0.07738693467336684,0.5970149253731343,74,1,2,233,0.363819095477387
3.111111111111111,0,15,0,0.02814070351758794,0.34782608695652173,27,1,0,246,0.37889447236180906
3.2857142857142856,1,8,0,0.023115577889447236,0.2727272727272727,13,1,0,263,0.28060301507537694
4.0,0,21,0,0.05628140703517588,0.4878048780487805,51,6,0,280,0.38381909547738696
3.5,1,7,0,0.021105527638190954,0.5333333333333333,15,8,0,326,0.28211055276381924
6.0,2,23,0,0.0964824120603015,0.640625,73,1,1,187,0.17306532663316598
3.7,0,10,0,0.036180904522613064,0.5454545454545454,25,5,0,272,0.38412060301507545
3.857142857142857,1,18,0,0.054271356783919596,0.5714285714285714,49,7,0,276,0.2877386934673368
3.3,0,26,0,0.06633165829145729,0.6438356164383562,87,1,1,272,0.3742713567839196
3.2,0,14,0,0.032160804020100506,0.6888888888888889,47,1,0,210,0.38010050251256283
3.8,0,7,0,0.019095477386934675,0.6111111111111112,23,5,0,276,0.38412060301507545
5.375,0,14,1,0.04321608040201005,0.44,26,1,0,253,0.38301507537688445
5.230769230769231,0,16,0,0.06834170854271357,0.6190476190476191,51,5,0,217,0.3786934673366834
3.923076923076923,1,20,1,0.05125628140703518,0.6226415094339622,58,1,0,315,0.28130653266331673
2.5,0,4,1,0.005025125628140704,0.5,9,1,0,221,0.3769849246231156
2.7777777777777777,0,11,0,0.02512562814070352,0.717948717948718,41,1,0,299,0.38472361809045236
5.714285714285714,0,25,2,0.08040201005025126,0.647887323943662,81,1,4,282,0.3421105527638192
4.588235294117647,1,26,0,0.07839195979899498,0.559322033898305,73,1,0,271,0.2852261306532664
6.090909090909091,0,19,2,0.06733668341708543,0.525,41,5,0,225,0.388140703517588
6.130434782608695,0,37,0,0.14170854271356784,0.4714285714285714,82,1,1,211,0.375175879396985
4.4,0,27,1,0.06633165829145729,0.5,60,1,2,291,0.3667336683417086
5.0,0,17,0,0.05527638190954774,0.5405405405405406,47,1,1,281,0.3758793969849246
3.8,1,9,0,0.019095477386934675,0.5,27,1,0,269,0.28532663316582924
3.0,0,2,0,0.003015075376884422,0.5,7,1,0,271,0.38070351758793974
5.666666666666667,1,17,0,0.06834170854271357,0.6046511627906976,51,1,1,275,0.27467336683417093
3.8823529411764706,0,29,0,0.06633165829145729,0.3829787234042553,57,1,1,241,0.3719597989949749
5.5,0,36,0,0.11055276381909548,0.4461538461538462,74,1,0,227,0.38100502512562817
6.0,2,17,2,0.06030150753768844,0.32,28,1,0,231,0.18502512562814083
5.928571428571429,2,24,0,0.08341708542713568,0.6190476190476191,76,1,3,238,0.15165829145728657
3.2222222222222223,0,12,0,0.02914572864321608,0.3333333333333333,23,1,0,215,0.3805025125628141
4.590909090909091,0,30,2,0.10150753768844221,0.4444444444444444,62,1,2,276,0.3672361809045227
3.857142857142857,1,11,0,0.027135678391959798,0.5,28,1,0,280,0.2841206030150755
4.555555555555555,1,28,0,0.08241206030150754,0.6111111111111112,78,5,1,262,0.2732663316582916
5.2727272727272725,0,18,0,0.05829145728643216,0.6470588235294118,55,1,2,232,0.3655276381909548
3.0,0,6,0,0.012060301507537688,0.7,21,1,0,245,0.3820100502512563
4.333333333333333,0,9,0,0.02613065326633166,0.55,29,1,0,223,0.3797989949748744
6.0,0,13,0,0.04824120603015075,0.48,29,1,0,260,0.38030150753768843
3.5,0,7,2,0.01407035175879397,0.5333333333333333,17,1,0,233,0.38070351758793974
2.25,0,4,0,0.009045226130653266,0.6363636363636364,17,1,0,287,0.3804020100502513
4.833333333333333,1,26,0,0.08743718592964825,0.5357142857142857,74,1,2,316,0.2645226130653267
4.083333333333333,2,17,1,0.04924623115577889,0.66,55,1,2,277,0.16160804020100522
5.0,0,14,0,0.06030150753768844,0.5757575757575758,41,5,0,211,0.382211055276382
3.9473684210526314,0,31,0,0.07537688442211055,0.48333333333333334,68,1,0,227,0.3763819095477387
5.5,1,23,1,0.07738693467336684,0.5818181818181818,71,1,1,238,0.266532663316583
4.583333333333333,0,21,2,0.05527638190954774,0.6666666666666666,69,1,0,305,0.3829145728643217
5.0,0,27,0,0.09045226130653267,0.46,56,1,0,247,0.3846231155778895
4.833333333333333,0,9,0,0.02914572864321608,0.5,19,1,0,262,0.38251256281407037
5.8,1,25,2,0.08743718592964825,0.5283018867924528,67,1,2,242,0.2637185929648242
3.1875,0,23,0,0.05125628140703518,0.5818181818181818,59,5,0,247,0.38412060301507545
4.461538461538462,0,25,2,0.05829145728643216,0.5967741935483871,70,1,1,278,0.37135678391959803
1.6666666666666667,0,7,0,0.005025125628140704,0.2222222222222222,12,1,0,247,0.37859296482412064
5.4,0,15,0,0.054271356783919596,0.5161290322580645,38,1,0,244,0.381105527638191
2.5555555555555554,0,11,0,0.023115577889447236,0.65625,34,4,0,250,0.3816080402010051
5.8125,1,21,0,0.09346733668341708,0.58,61,1,2,234,0.26201005025125634
1.0,0,4,2,0.0010050251256281408,0.3333333333333333,7,1,0,288,0.3796984924623116
4.071428571428571,0,21,0,0.05728643216080402,0.46153846153846156,46,1,1,251,0.3705527638190955
4.6923076923076925,1,17,0,0.061306532663316586,0.5405405405405406,41,1,0,268,0.28311557788944736
3.272727272727273,0,30,0,0.07035175879396985,0.5161290322580645,72,1,0,189,0.3797989949748744
6.0,1,26,0,0.10251256281407035,0.6119402985074627,72,13,1,211,0.2701507537688443
4.0,0,2,0,0.004020100502512563,0.6,8,1,0,300,0.38281407035175885
6.1,0,17,2,0.061306532663316586,0.5142857142857142,40,1,0,196,0.38381909547738696
4.357142857142857,1,23,0,0.061306532663316586,0.6101694915254238,70,1,2,287,0.2610050251256282
4.5,0,4,0,0.009045226130653266,0.5555555555555556,9,5,0,230,0.37718592964824127
5.3125,0,22,0,0.08542713567839195,0.5925925925925926,62,3,1,273,0.3745728643216081
4.615384615384615,0,20,0,0.06030150753768844,0.5918367346938775,55,1,3,232,0.35517587939698503
1.2,0,7,0,0.006030150753768844,0.7083333333333334,25,1,0,336,0.38251256281407037
4.1,1,13,0,0.04120603015075377,0.6666666666666666,47,1,0,301,0.2843216080402011
5.45,0,29,0,0.10954773869346733,0.5606060606060606,82,5,1,194,0.3727638190954774
2.7857142857142856,0,20,0,0.03919597989949749,0.5833333333333334,52,1,0,227,0.37969849246231163
5.625,0,11,0,0.04522613065326633,0.35294117647058826,18,1,0,274,0.3823115577889448
4.35,0,33,0,0.08743718592964825,0.45,76,1,4,245,0.3404020100502513
6.105263157894737,1,32,2,0.11658291457286432,0.5789473684210527,81,1,1,254,0.2775879396984925
6.5,1,11,0,0.05226130653266332,0.56,29,1,1,253,0.26974874371859303
4.666666666666667,0,12,0,0.04221105527638191,0.8181818181818182,70,4,0,217,0.37819095477386944
4.428571428571429,0,23,2,0.062311557788944726,0.54,56,1,0,241,0.38331658291457293
4.6923076923076925,0,21,0,0.061306532663316586,0.6037735849056604,58,1,1,183,0.3673366834170854
6.0,0,24,0,0.09045226130653267,0.5555555555555556,61,8,1,259,0.3741708542713569
5.315789473684211,1,25,0,0.10150753768844221,0.5833333333333334,63,5,3,220,0.25628140703517593
6.533333333333333,0,25,2,0.09748743718592964,0.609375,80,1,1,280,0.3725628140703518
4.25,0,12,0,0.034170854271356785,0.42857142857142855,27,1,0,208,0.3804020100502513
5.0,1,12,0,0.04522613065326633,0.7142857142857143,47,1,0,272,0.28592964824120615
3.533333333333333,0,22,0,0.053266331658291456,0.5510204081632653,53,1,0,230,0.38080402010050257
6.2,0,7,0,0.031155778894472363,0.2222222222222222,11,1,1,271,0.37085427135678406
2.0,0,6,0,0.008040201005025126,0.76,27,4,0,230,0.3828140703517589
4.6923076923076925,1,21,0,0.061306532663316586,0.5434782608695652,51,1,0,256,0.2878391959798996
2.1666666666666665,0,6,0,0.01306532663316583,0.75,26,1,0,262,0.37919597989949755
4.352941176470588,1,21,0,0.0743718592964824,0.46153846153846156,45,1,0,202,0.28391959798994987
5.214285714285714,1,19,0,0.07336683417085427,0.6779661016949152,62,1,0,274,0.28753768844221117
4.0,0,23,0,0.07236180904522613,0.4523809523809524,48,1,2,269,0.3671356783919599
3.6,0,16,0,0.036180904522613064,0.5675675675675675,39,3,0,277,0.383819095477387
2.857142857142857,0,12,0,0.020100502512562814,0.4782608695652174,25,1,0,296,0.38080402010050257
6.333333333333333,0,20,0,0.0763819095477387,0.6363636363636364,66,4,0,269,0.38130653266331666
4.2,0,7,0,0.021105527638190954,0.6666666666666666,25,1,1,287,0.37396984924623117
3.0,1,11,0,0.027135678391959798,0.5217391304347826,25,1,0,268,0.2813065326633166
4.0,0,14,0,0.044221105527638194,0.72,54,4,2,274,0.36522613065326637
3.875,0,14,2,0.031155778894472363,0.5757575757575758,35,1,0,252,0.38
3.9375,2,23,1,0.06331658291457286,0.6617647058823529,71,1,2,231,0.1608040201005026
5.0,0,7,0,0.02512562814070352,0.75,44,3,0,220,0.37859296482412064
3.5,0,20,1,0.04221105527638191,0.5238095238095238,44,1,2,250,0.35909547738693476
4.642857142857143,1,19,0,0.06532663316582915,0.6545454545454545,60,1,1,300,0.27467336683417093
1.8,1,6,0,0.009045226130653266,0.6842105263157895,22,1,0,281,0.2786934673366835
4.0625,0,24,0,0.06532663316582915,0.6065573770491803,73,1,0,282,0.3824120603015076
5.461538461538462,1,21,0,0.07135678391959799,0.6181818181818182,63,1,0,292,0.28221105527638196
2.875,0,13,1,0.023115577889447236,0.43478260869565216,27,3,0,244,0.37809045226130655
4.923076923076923,2,20,1,0.06432160804020101,0.5454545454545454,47,1,1,207,0.17035175879396994
3.357142857142857,1,20,0,0.04723618090452261,0.4444444444444444,47,1,1,257,0.27306532663316585
4.0,1,20,0,0.05628140703517588,0.6153846153846154,61,1,1,216,0.2722613065326634
6.0,1,17,0,0.08442211055276382,0.6458333333333334,53,1,1,246,0.2766834170854272
3.75,0,5,0,0.01507537688442211,0.0,7,1,0,216,0.3756783919597991
3.2,0,6,0,0.016080402010050253,0.3333333333333333,11,1,0,306,0.3812060301507538
3.857142857142857,0,8,0,0.027135678391959798,0.6521739130434783,26,1,1,289,0.37507537688442216
1.5,0,3,0,0.003015075376884422,0.88,27,1,0,244,0.37859296482412064
3.4545454545454546,0,15,0,0.03819095477386935,0.4444444444444444,33,1,1,254,0.3705527638190955
1.5,0,3,0,0.003015075376884422,0.4,7,1,0,253,0.37577889447236185
5.533333333333333,0,22,0,0.08341708542713568,0.6,62,1,2,241,0.36783919597989956
4.538461538461538,0,19,0,0.0592964824120603,0.5957446808510638,52,4,0,216,0.37718592964824127
4.666666666666667,1,26,2,0.08442211055276382,0.6060606060606061,75,1,3,277,0.2541708542713569
3.5,0,10,0,0.02814070351758794,0.5833333333333334,27,1,0,237,0.37728643216080404
6.0,1,14,2,0.03015075376884422,0.7083333333333334,59,1,0,290,0.2764824120603016
2.5,0,3,0,0.005025125628140704,0.4,7,1,0,238,0.3798994974874372
4.529411764705882,0,25,0,0.07738693467336684,0.4318181818181818,44,10,2,251,0.3639195979899498
4.75,0,20,0,0.0763819095477387,0.6610169491525424,72,1,1,273,0.3757788944723619
2.5,0,5,0,0.010050251256281407,0.6875,18,1,0,283,0.382713567839196
3.1818181818181817,0,37,0,0.07035175879396985,0.5316455696202531,87,1,0,233,0.37969849246231163
4.722222222222222,1,32,0,0.08542713567839195,0.37254901960784315,57,4,0,238,0.28271356783919604
5.090909090909091,0,33,0,0.11256281407035176,0.484375,80,1,2,196,0.3596984924623116
5.571428571428571,0,8,0,0.03919597989949749,0.6521739130434783,27,4,1,298,0.3744723618090453
4.5,0,5,2,0.009045226130653266,0.16666666666666666,9,1,0,290,0.38070351758793974
4.4,1,15,0,0.04321608040201005,0.6938775510204082,53,1,1,235,0.27326633165829156
5.0,0,18,0,0.06030150753768844,0.5384615384615384,43,1,2,251,0.3645226130653267
5.25,0,25,0,0.08442211055276382,0.6031746031746031,72,1,0,218,0.3802010050251257
4.0,0,10,0,0.036180904522613064,0.6666666666666666,35,4,1,218,0.37246231155778897
4.3125,0,28,0,0.06934673366834171,0.6216216216216216,85,1,2,232,0.3661306532663317
3.2857142857142856,0,22,0,0.04623115577889447,0.5769230769230769,55,3,1,219,0.36653266331658296
3.857142857142857,2,22,1,0.054271356783919596,0.5217391304347826,49,1,1,217,0.16874371859296491
3.5,1,10,0,0.021105527638190954,0.6296296296296297,29,6,0,316,0.2829145728643217
3.25,1,5,0,0.01306532663316583,0.375,10,1,0,273,0.2804020100502514
3.2142857142857144,0,19,2,0.04522613065326633,0.5681818181818182,45,1,0,254,0.3869346733668342
4.0588235294117645,0,27,0,0.06834170854271357,0.4375,61,1,1,234,0.3710552763819096
4.428571428571429,1,9,0,0.031155778894472363,0.6538461538461539,31,1,0,237,0.28170854271356793
4.333333333333333,0,18,0,0.05226130653266332,0.6896551724137931,62,1,0,258,0.37939698492462315
6.142857142857143,0,10,0,0.04321608040201005,0.5652173913043478,26,1,1,225,0.37065326633165835
4.318181818181818,1,31,0,0.09547738693467336,0.5230769230769231,75,4,1,202,0.270854271356784
3.8125,1,25,0,0.061306532663316586,0.5901639344262295,78,1,0,223,0.2771859296482413
5.2,0,16,0,0.05226130653266332,0.7142857142857143,63,1,2,214,0.36060301507537695
7.0,3,26,0,0.12663316582914572,0.6060606060606061,79,1,2,218,0.05829145728643227
5.2,0,13,0,0.05226130653266332,0.5185185185185185,34,3,0,233,0.3795979899497488
4.333333333333333,0,10,0,0.02613065326633166,0.4117647058823529,23,1,0,203,0.3812060301507538
3.95,0,26,0,0.07939698492462312,0.5185185185185185,69,1,2,260,0.36241206030150763
5.714285714285714,0,20,0,0.08040201005025126,0.5555555555555556,54,1,0,281,0.3823115577889448
5.923076923076923,0,22,0,0.07738693467336684,0.5849056603773585,65,1,2,300,0.3643216080402011
4.529411764705882,0,24,0,0.0763819095477387,0.6417910447761194,78,1,1,285,0.3733668341708543
3.642857142857143,0,18,0,0.05125628140703518,0.6842105263157895,60,1,0,274,0.3826130653266332
2.5,0,19,0,0.03015075376884422,0.5957446808510638,50,1,0,292,0.38241206030150754
2.25,0,10,0,0.018090452261306532,0.2857142857142857,16,1,0,291,0.3820100502512563
5.285714285714286,0,22,0,0.0743718592964824,0.6,65,1,4,230,0.34190954773869353
5.666666666666667,0,20,1,0.06834170854271357,0.48717948717948717,58,5,0,272,0.3790954773869347
4.05,0,25,0,0.0814070351758794,0.5833333333333334,70,1,2,238,0.3640201005025126
4.875,0,13,0,0.03919597989949749,0.5666666666666667,37,1,0,292,0.3802010050251257
6.0,1,19,0,0.07738693467336684,0.5869565217391305,55,1,1,304,0.27527638190954784
3.5,1,10,0,0.021105527638190954,0.6551724137931034,31,1,1,281,0.2701507537688443
3.4444444444444446,0,16,0,0.031155778894472363,0.5789473684210527,44,1,0,255,0.3842211055276383
3.5,0,4,1,0.007035175879396985,0.3333333333333333,7,1,0,296,0.3817085427135679
4.368421052631579,0,29,2,0.08341708542713568,0.532258064516129,67,1,0,198,0.3813065326633166
5.818181818181818,0,20,2,0.06331658291457286,0.574468085106383,57,1,0,259,0.38020100502512566
4.714285714285714,0,8,0,0.033165829145728645,0.6,28,1,0,268,0.38080402010050257
2.0,0,4,0,0.006030150753768844,0.2,7,1,0,263,0.37859296482412064
5.0,0,5,0,0.01507537688442211,0.4444444444444444,10,1,0,206,0.3804020100502513
3.0,0,3,0,0.006030150753768844,0.6666666666666666,11,1,0,272,0.3807035175879397
3.4,0,14,0,0.034170854271356785,0.5333333333333333,31,1,0,245,0.38010050251256283
4.714285714285714,1,17,0,0.06633165829145729,0.6304347826086957,57,5,1,244,0.26934673366834183
3.6,0,13,0,0.036180904522613064,0.6285714285714286,38,1,0,263,0.381105527638191
4.933333333333334,0,25,0,0.0743718592964824,0.46808510638297873,56,1,0,244,0.37969849246231163
3.588235294117647,0,29,0,0.06030150753768844,0.5166666666666667,66,1,0,278,0.3813065326633166
2.3333333333333335,0,3,0,0.007035175879396985,0.7272727272727273,13,1,0,196,0.37859296482412064
3.5555555555555554,1,12,0,0.032160804020100506,0.7272727272727273,44,5,0,288,0.2830150753768846
6.142857142857143,0,26,0,0.0864321608040201,0.5517241379310345,72,1,2,221,0.3577889447236181
4.4,1,22,0,0.06633165829145729,0.6206896551724138,69,1,1,230,0.2709547738693468
4.318181818181818,0,32,0,0.09447236180904522,0.6144578313253012,94,4,3,266,0.3537688442211056
5.0,0,7,0,0.020100502512562814,0.7666666666666667,35,1,0,290,0.3802010050251257
5.5,1,2,0,0.011055276381909548,0.0,9,5,0,286,0.28301507537688453
1.4,0,8,0,0.007035175879396985,0.0,12,1,0,288,0.37839195979899504
3.8,1,7,0,0.019095477386934675,0.3,12,1,0,292,0.28381909547738704
1.5,1,5,0,0.006030150753768844,0.375,10,1,0,278,0.2819095477386936
5.384615384615385,0,18,0,0.07035175879396985,0.6086956521739131,64,1,2,221,0.3619095477386935
5.533333333333333,0,26,0,0.08341708542713568,0.43478260869565216,58,1,1,274,0.3769849246231156
5.75,0,8,0,0.023115577889447236,0.3333333333333333,15,3,0,232,0.3805025125628141
5.5,1,4,1,0.011055276381909548,0.5555555555555556,10,1,0,199,0.27417085427135685
1.3333333333333333,0,6,2,0.004020100502512563,0.625,17,1,0,270,0.3812060301507538
5.523809523809524,1,31,0,0.11658291457286432,0.6219512195121951,92,1,1,236,0.2717587939698493
1.0,0,6,0,0.004020100502512563,0.4,12,1,0,237,0.3813065326633166
4.461538461538462,1,22,0,0.05829145728643216,0.6666666666666666,66,5,1,257,0.2716582914572866
3.625,0,15,2,0.02914572864321608,0.4642857142857143,33,1,1,323,0.37135678391959803
5.285714285714286,1,32,0,0.11155778894472362,0.47540983606557374,72,8,1,246,0.275175879396985
5.0,1,14,0,0.04522613065326633,0.6666666666666666,43,1,0,264,0.2824120603015076
6.277777777777778,1,28,0,0.1135678391959799,0.4909090909090909,60,1,3,206,0.2541708542713569
3.272727272727273,1,17,1,0.036180904522613064,0.66,54,1,1,219,0.26753768844221115
4.714285714285714,0,21,1,0.06633165829145729,0.5,51,1,0,285,0.38412060301507545
4.076923076923077,0,16,0,0.053266331658291456,0.5294117647058824,38,1,0,302,0.38603015075376884
3.25,0,10,0,0.02613065326633166,0.5652173913043478,27,1,0,261,0.3812060301507538
3.272727272727273,0,14,2,0.036180904522613064,0.6111111111111112,39,1,0,283,0.38381909547738696
3.2857142857142856,0,10,0,0.023115577889447236,0.3333333333333333,16,1,0,231,0.3798994974874372
4.473684210526316,0,33,0,0.08241206030150754,0.5217391304347826,78,1,1,262,0.37296482412060306
5.9375,1,23,0,0.09547738693467336,0.5490196078431373,54,5,1,212,0.2780904522613067
3.0,0,5,0,0.012060301507537688,0.6875,18,1,0,279,0.38351758793969853
1.3333333333333333,0,4,0,0.004020100502512563,0.3333333333333333,9,1,0,231,0.37969849246231163
5.5,0,25,0,0.08844221105527639,0.5,61,1,3,259,0.35427135678391963
4.666666666666667,0,18,0,0.07035175879396985,0.6538461538461539,61,1,1,280,0.3716582914572865
4.923076923076923,2,19,0,0.06432160804020101,0.6779661016949152,76,11,1,239,0.16432160804020113
4.0,0,12,0,0.04020100502512563,0.76,54,1,0,241,0.38150753768844226
4.75,0,17,2,0.05728643216080402,0.6304347826086957,50,1,1,284,0.37577889447236185
3.0,0,16,0,0.036180904522613064,0.5294117647058824,37,5,0,282,0.381105527638191
5.333333333333333,0,24,0,0.06432160804020101,0.5555555555555556,62,1,1,274,0.37547738693467336
4.5,1,2,0,0.009045226130653266,0.6666666666666666,12,8,1,242,0.2694472361809046
4.933333333333334,0,21,2,0.0743718592964824,0.6911764705882353,73,1,0,216,0.3855276381909548
3.6,0,19,0,0.054271356783919596,0.6415094339622641,59,1,1,291,0.3737688442211055
5.2,0,10,0,0.02613065326633166,0.375,20,1,0,212,0.37487437185929656
2.9166666666666665,0,21,0,0.035175879396984924,0.65,66,1,0,303,0.37989949748743723
3.6,0,9,2,0.018090452261306532,0.4,17,1,0,200,0.38
1.6666666666666667,0,3,0,0.005025125628140704,0.5,10,1,0,260,0.38381909547738696
4.888888888888889,0,11,0,0.044221105527638194,0.3125,15,14,0,268,0.38341708542713576
4.055555555555555,0,30,0,0.07336683417085427,0.4915254237288136,65,1,1,221,0.3709547738693468
4.428571428571429,1,18,1,0.062311557788944726,0.6538461538461539,56,1,0,308,0.28321608040201013
5.2,0,20,2,0.05226130653266332,0.6551724137931034,65,8,1,262,0.374070351758794
3.7142857142857144,1,9,0,0.02613065326633166,0.55,25,1,1,238,0.2689447236180906
4.428571428571429,0,23,0,0.062311557788944726,0.6567164179104478,76,1,3,233,0.34994974874371865
4.5,0,12,0,0.036180904522613064,0.4782608695652174,27,1,0,351,0.3874371859296483
5.0,0,20,0,0.07035175879396985,0.6721311475409836,73,1,3,221,0.3510552763819096
5.666666666666667,0,16,2,0.06834170854271357,0.5555555555555556,42,1,1,290,0.37366834170854274
4.909090909090909,1,19,0,0.054271356783919596,0.5476190476190477,46,1,0,212,0.2797989949748745
5.2727272727272725,1,16,0,0.05829145728643216,0.5151515151515151,39,5,1,261,0.2727638190954775
5.454545454545454,1,18,1,0.06030150753768844,0.5813953488372093,49,1,0,277,0.2798994974874372
4.7272727272727275,1,13,0,0.05226130653266332,0.5357142857142857,34,1,0,251,0.28572864321608055
5.6,0,22,0,0.08442211055276382,0.6,63,1,3,259,0.35316582914572875
3.3333333333333335,0,4,0,0.010050251256281407,0.5,10,1,0,225,0.38211055276381917
6.333333333333333,1,8,2,0.019095477386934675,0.2727272727272727,15,1,0,306,0.28201005025125636
5.0,0,17,0,0.05527638190954774,0.7068965517241379,66,5,0,215,0.38150753768844226
5.166666666666667,0,18,0,0.062311557788944726,0.6785714285714286,66,1,0,234,0.37678391959798996
5.857142857142857,0,11,0,0.04120603015075377,0.8035714285714286,61,4,0,257,0.3818090452261307
4.538461538461538,0,22,0,0.0592964824120603,0.5,49,5,0,263,0.3838190954773869
4.809523809523809,1,31,0,0.10050251256281408,0.44642857142857145,67,1,3,211,0.24974874371859307
5.0,0,5,0,0.01507537688442211,0.16666666666666666,10,4,0,211,0.37809045226130655
4.25,0,5,0,0.017085427135678392,0.6875,17,1,0,237,0.37969849246231163
4.0,0,4,0,0.012060301507537688,0.6666666666666666,15,1,0,301,0.3809045226130654
3.1176470588235294,0,25,0,0.053266331658291456,0.5192307692307693,58,1,1,295,0.3725628140703518
5.0,0,27,2,0.09045226130653267,0.49056603773584906,60,5,3,218,0.35587939698492466
4.666666666666667,0,6,3,0.01407035175879397,0.5384615384615384,21,1,0,216,0.37889447236180906
6.333333333333333,0,22,0,0.09547738693467336,0.6507936507936508,72,1,0,244,0.3863316582914573
4.176470588235294,0,24,0,0.07135678391959799,0.5471698113207547,65,1,1,244,0.3709547738693468
5.2727272727272725,1,20,0,0.05829145728643216,0.6428571428571429,64,9,1,253,0.27356783919598
5.0,0,5,0,0.01507537688442211,0.7222222222222222,20,1,0,280,0.3837185929648242
5.6,1,8,2,0.02814070351758794,0.5,18,1,0,252,0.2824120603015076
4.833333333333333,0,21,0,0.05829145728643216,0.5227272727272727,52,1,1,257,0.3717587939698493
6.5,1,3,0,0.01306532663316583,0.4,7,1,0,258,0.2793969849246232
5.545454545454546,0,15,0,0.061306532663316586,0.4444444444444444,38,1,1,276,0.37336683417085426
1.5,0,6,0,0.006030150753768844,0.4,12,1,0,276,0.3808040201005026
4.4375,1,23,0,0.07135678391959799,0.6101694915254238,67,1,1,291,0.274070351758794
5.538461538461538,1,15,0,0.07236180904522613,0.6511627906976745,51,5,1,296,0.2716582914572865
4.857142857142857,0,31,0,0.10251256281407035,0.5921052631578947,85,1,0,197,0.37919597989949755
4.3125,3,23,0,0.06934673366834171,0.5106382978723404,54,1,1,275,0.07306532663316602
4.833333333333333,0,7,0,0.02914572864321608,0.36363636363636365,13,1,1,203,0.3682412060301508
5.230769230769231,0,24,2,0.06834170854271357,0.4146341463414634,53,1,2,190,0.3577889447236181
5.235294117647059,2,26,0,0.08944723618090453,0.6438356164383562,75,1,1,229,0.17537688442211066
5.230769230769231,1,18,2,0.06834170854271357,0.6326530612244898,57,1,2,225,0.2617085427135679
4.333333333333333,1,10,0,0.02613065326633166,0.4444444444444444,20,1,0,253,0.2796984924623117
1.8333333333333333,0,8,2,0.011055276381909548,0.4666666666666667,17,1,0,232,0.38
4.466666666666667,0,23,0,0.06733668341708543,0.6166666666666667,68,1,2,249,0.35929648241206036
6.7,1,18,1,0.06733668341708543,0.5714285714285714,48,1,1,257,0.2748743718592966
4.3125,1,22,0,0.06934673366834171,0.5925925925925926,56,3,2,297,0.2625125628140704
5.2105263157894735,0,28,2,0.09949748743718594,0.5,62,1,3,235,0.35678391959799
1.3333333333333333,0,5,2,0.004020100502512563,0.5454545454545454,15,1,0,267,0.38281407035175885
4.142857142857143,0,10,0,0.02914572864321608,0.6296296296296297,34,1,1,215,0.36834170854271364
3.6666666666666665,0,16,0,0.04321608040201005,0.5675675675675675,40,1,1,239,0.3719597989949749
3.8,0,5,0,0.019095477386934675,0.5454545454545454,18,1,1,233,0.3709547738693468
4.7272727272727275,0,16,0,0.05226130653266332,0.6190476190476191,45,7,2,293,0.3644221105527639
4.166666666666667,0,11,0,0.02512562814070352,0.45,24,4,1,274,0.369246231155779
3.3333333333333335,0,27,1,0.05025125628140704,0.5573770491803278,70,1,1,241,0.36884422110552767
3.1666666666666665,0,18,0,0.03819095477386935,0.660377358490566,57,5,0,263,0.3824120603015076
4.666666666666667,1,25,0,0.08442211055276382,0.576271186440678,68,1,3,251,0.25256281407035186
4.5,0,9,0,0.018090452261306532,0.47058823529411764,20,1,0,223,0.3743718592964824
5.375,0,10,0,0.04321608040201005,0.6428571428571429,35,4,1,241,0.368643216080402
4.555555555555555,2,25,1,0.08241206030150754,0.5967741935483871,73,1,2,275,0.16130653266331677
